customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6512-YHJGI,Male,1,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),21.2,21.25,Yes
5784-KTAXP,Female,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Electronic check,100.93,2343.31,Yes
5447-RQSGY,Male,0,No,Yes,21,Yes,No,Month-to-month,Mailed check,22.01,461.15,Yes
7624-WVYGE,Male,0,Yes,Yes,61,Yes,DSL,Two year,Mailed check,62.03,3779.36,No
7752-WUGTS,Male,0,Yes,Yes,66,Yes,DSL,Two year,Mailed check,71.66,4775.13,No
7928-FMZEX,Female,1,No,No,41,Yes,Fiber optic,One year,Credit card (automatic),106.31,4398.61,No
5333-CUOSY,Female,1,Yes,No,56,Yes,Fiber optic,Two year,Credit card (automatic),103.74,5795.43,No
2100-ZBFPQ,Male,0,No,No,69,Yes,DSL,Two year,Bank transfer (automatic),69.21,4739.26,No
5380-UZNGD,Female,0,Yes,No,56,Yes,No,Two year,Mailed check,22.34,1256.27,No
7462-FMQVT,Male,0,Yes,Yes,53,Yes,No,Two year,Electronic check,22.46,1189.06,No
3144-IUTIZ,Female,0,No,No,27,Yes,No,Month-to-month,Bank transfer (automatic),21.92,593.84,No
0927-OVCLO,Female,0,No,No,11,Yes,No,Month-to-month,Electronic check,20.78,229.25,Yes
0318-NOEAP,Male,0,No,No,9,Yes,Fiber optic,One year,Credit card (automatic),105.15,949.88,No
1504-HIAYC,Female,0,No,No,9,Yes,No,Month-to-month,Credit card (automatic),24.23,217.47,No
3297-PJCYB,Male,1,No,No,64,Yes,No,Two year,Credit card (automatic),23.92,1538.86,No
4706-DMKHO,Female,0,Yes,Yes,66,Yes,Fiber optic,Two year,Electronic check,102.73,6798.48,No
2930-SZUMD,Male,0,No,No,58,Yes,DSL,Two year,Credit card (automatic),60.84,3497.5,No
4117-VSUVP,Male,0,Yes,Yes,33,Yes,No,One year,Electronic check,21.94,724.74,No
6122-TQHAQ,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.44,1770.09,Yes
8686-FOIQF,Female,1,Yes,No,8,No,DSL,Month-to-month,Mailed check,59.62,479.12,Yes
5678-CIARF,Female,0,No,No,54,Yes,Fiber optic,One year,Electronic check,104.8,5666.89,No
2315-SNUHP,Female,0,Yes,No,70,Yes,No,Two year,Electronic check,24.02,1673.86,No
0464-JTIBY,Male,0,Yes,Yes,33,Yes,No,One year,Electronic check,22.82,760.59,No
1926-ZRTBA,Male,0,Yes,No,62,Yes,Fiber optic,Two year,Credit card (automatic),106.5,6655.36,No
6117-YOVET,Male,0,Yes,Yes,55,No,No,Two year,Electronic check,20.77,1136.75,No
7957-FJABH,Female,0,No,Yes,55,Yes,DSL,Two year,Bank transfer (automatic),67.16,3703.67,No
4194-SLQGF,Male,1,Yes,Yes,4,Yes,DSL,Month-to-month,Credit card (automatic),61.08,245.28,Yes
8594-VFNQF,Female,0,No,No,28,Yes,DSL,Month-to-month,Electronic check,56.03,1556.83,Yes
5769-IYDVL,Female,0,No,No,53,Yes,DSL,Two year,Mailed check,65.24,3431.26,No
2523-EIHIW,Female,1,Yes,No,59,Yes,Fiber optic,Two year,Electronic check,89.14,5258.3,No
5006-WIWKY,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Mailed check,106.45,1597.37,Yes
5872-SGXXO,Female,0,Yes,No,14,Yes,DSL,Month-to-month,Bank transfer (automatic),63.09,880.65,Yes
2623-WVCNO,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,Electronic check,70.89,214.07,No
7756-WRQWV,Male,0,No,Yes,59,Yes,No,Two year,Bank transfer (automatic),24.86,1459.35,No
9812-WEUZY,Female,0,No,No,28,Yes,No,Month-to-month,Credit card (automatic),22.43,625.15,No
1256-EFEAR,Female,0,No,No,45,Yes,No,One year,Mailed check,21.93,987.2,No
8606-SSZUG,Male,0,Yes,No,41,Yes,DSL,One year,Mailed check,51.77,2142.71,No
6042-PQLWP,Female,0,Yes,Yes,1,Yes,No,Month-to-month,Mailed check,23.78,23.69,Yes
9694-CEGKF,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Mailed check,99.9,201.45,Yes
6036-QAQUK,Male,0,No,No,52,Yes,No,Two year,Credit card (automatic),22.47,1176.71,No
8319-CVQBZ,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Credit card (automatic),108.96,2070.76,No
2181-RYBCZ,Male,0,Yes,No,44,Yes,Fiber optic,One year,Credit card (automatic),93.92,4116.71,Yes
0231-ECPQD,Male,0,Yes,Yes,52,Yes,No,One year,Electronic check,22.76,1184.3,No
2063-AIDML,Female,0,Yes,No,18,No,DSL,Month-to-month,Electronic check,74.34,1337.04,No
2513-MUFEG,Female,1,No,No,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.12,1443.8,Yes
3607-PEPFB,Male,0,Yes,Yes,47,Yes,DSL,Two year,Mailed check,56.02,2625.7,No
6262-KCBJS,Male,0,Yes,Yes,49,Yes,DSL,Month-to-month,Electronic check,66.44,3261.53,No
0924-APJCU,Female,0,No,No,17,Yes,No,Month-to-month,Bank transfer (automatic),24.9,423.14,Yes
9195-QAWAA,Male,1,Yes,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),66.21,66.07,Yes
0394-YULLQ,Male,0,No,No,14,No,DSL,Month-to-month,Mailed check,53.51,741.68,No
5198-RTAMX,Female,0,Yes,No,61,Yes,Fiber optic,Two year,Bank transfer (automatic),96.83,5942.35,No
1622-VUQUJ,Female,0,No,No,35,Yes,No,Month-to-month,Mailed check,22.5,779.78,No
4871-AHMZV,Male,0,No,No,5,Yes,No,Month-to-month,Credit card (automatic),24.3,120.56,No
7453-CJLSL,Male,1,Yes,Yes,45,Yes,Fiber optic,One year,Bank transfer (automatic),95.62,4271.51,No
2943-NUCBZ,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Mailed check,96.05,1450.43,Yes
7417-BZNAF,Female,0,No,No,62,Yes,DSL,Two year,Mailed check,61.25,3835.02,No
9541-PLIVB,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Mailed check,89.7,1516.09,No
6910-YYRFZ,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.66,4669.58,No
6478-LMFKB,Male,0,Yes,No,70,Yes,No,Month-to-month,Mailed check,22.9,1598.39,No
9928-NDAEQ,Male,0,Yes,Yes,4,Yes,No,Month-to-month,Bank transfer (automatic),23.81,95.87,Yes
1980-YLFQG,Female,0,No,No,58,Yes,No,Two year,Electronic check,21.12,1218.27,No
4016-UPOZM,Female,0,Yes,No,45,Yes,DSL,One year,Electronic check,64.47,2907.06,No
4454-ANSDJ,Female,0,No,No,36,Yes,No,One year,Bank transfer (automatic),21.59,775.89,No
5979-FSMFX,Male,0,No,No,72,Yes,No,Two year,Electronic check,24.31,1752.8,No
5665-VZDIC,Female,0,Yes,No,24,No,No,Month-to-month,Electronic check,22.22,534.78,No
0519-DPZAF,Male,0,Yes,Yes,5,Yes,No,Month-to-month,Mailed check,20.23,102.1,No
4341-GLVPW,Female,0,Yes,Yes,9,Yes,DSL,Month-to-month,Credit card (automatic),56.38,511.34,No
5414-KLZNJ,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.06,953.21,Yes
8894-HRGBD,Male,0,No,No,51,No,DSL,One year,Electronic check,62.98,3237.04,No
4189-BYVEJ,Male,0,Yes,No,58,Yes,Fiber optic,Two year,Credit card (automatic),85.85,4951.17,No
3149-GWCQC,Female,0,Yes,No,19,Yes,Fiber optic,One year,Mailed check,85.17,1602.15,No
8349-DUCMJ,Male,0,Yes,No,28,Yes,DSL,Month-to-month,Credit card (automatic),71.94,2020.32,No
2781-RCLLG,Female,0,Yes,Yes,4,Yes,No,Month-to-month,Bank transfer (automatic),21.19,84.04,No
8760-EQPJT,Female,0,No,No,40,Yes,DSL,One year,Electronic check,56.2,2244.29,No
2883-OTUHT,Male,0,Yes,No,71,Yes,Fiber optic,Two year,Bank transfer (automatic),95.64,6756.48,No
6982-HYFBO,Female,0,No,Yes,26,Yes,DSL,One year,Electronic check,55.78,1459.49,No
8019-IMPBC,Male,0,Yes,No,47,No,DSL,One year,Mailed check,68.93,3225.78,No
8562-GORUR,Male,0,No,No,50,No,DSL,Two year,Mailed check,67.59,3387.02,No
5136-RSSBN,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,95.12,1527.26,Yes
5618-ILHKP,Male,0,No,No,3,No,No,Month-to-month,Electronic check,21.17,63.56,No
8374-JRSFG,Male,1,Yes,Yes,4,Yes,No,Month-to-month,Electronic check,20.31,82.03,No
2959-RRCMY,Female,0,Yes,Yes,38,Yes,No,Month-to-month,Electronic check,24.96,944.76,No
1269-RAQXM,Male,0,Yes,Yes,19,Yes,Fiber optic,Month-to-month,Mailed check,106.2,2022.83,Yes
1329-JBFVP,Male,0,Yes,Yes,12,Yes,No,Month-to-month,Mailed check,21.89,262.97,No
7056-BKKPG,Male,1,No,Yes,11,Yes,No,Month-to-month,Bank transfer (automatic),24.31,265.77,Yes
6602-JJWLM,Male,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),106.67,531.52,Yes
5460-MRGIY,Female,0,No,No,63,Yes,No,Two year,Credit card (automatic),22.94,1447.77,No
0818-OYKQR,Female,0,No,No,15,Yes,No,Month-to-month,Mailed check,21.95,331.66,No
2293-ATUWJ,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,105.78,426.67,Yes
5668-PEHBM,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,87.73,349.41,Yes
7776-PTLZS,Female,0,Yes,Yes,39,Yes,Fiber optic,One year,Credit card (automatic),92.84,3626.74,Yes
2094-KIVAF,Male,0,Yes,No,37,No,DSL,One year,Credit card (automatic),66.88,2473.91,No
8689-SMTAQ,Male,0,Yes,No,28,Yes,No,Month-to-month,Bank transfer (automatic),24.5,687.51,No
4474-FOBOE,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Mailed check,105.68,1057.85,Yes
0751-THTDI,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Electronic check,98.08,1673.23,Yes
5877-OAXPL,Female,1,Yes,No,31,Yes,Fiber optic,One year,Credit card (automatic),105.94,3296.73,Yes
6317-YPCQM,Female,0,No,No,57,Yes,DSL,Two year,Credit card (automatic),69.14,3917.94,No
3032-XZNEJ,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Mailed check,91.73,1107.74,No
5412-DUOMF,Female,0,Yes,No,56,Yes,No,One year,Electronic check,20.82,1175.65,No
9205-HMKAJ,Male,0,No,No,32,Yes,Fiber optic,One year,Bank transfer (automatic),88.33,2799.12,Yes
1575-QWIWZ,Female,0,No,No,50,Yes,No,Month-to-month,Mailed check,24.25,1205.86,No
6942-ACRII,Male,0,No,Yes,49,Yes,DSL,Two year,Bank transfer (automatic),51.95,2523.3,No
7326-LEGIU,Male,0,No,No,21,Yes,No,One year,Credit card (automatic),21.4,449.0,No
4401-TYQTF,Female,0,Yes,No,48,Yes,DSL,Two year,Credit card (automatic),58.57,2790.3,No
6078-CYHZQ,Male,0,No,No,45,Yes,Fiber optic,Two year,Electronic check,101.82,4582.17,No
0582-VIBYL,Male,0,No,No,1,Yes,No,Month-to-month,Electronic check,22.15,22.21,No
5973-UOEKH,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Mailed check,107.3,537.0,No
4009-FYXYG,Female,0,Yes,No,36,Yes,DSL,One year,Bank transfer (automatic),56.0,2021.4,No
3292-MEAKV,Male,0,No,No,64,Yes,No,Two year,Credit card (automatic),21.51,1373.1,No
7833-THTSY,Male,0,Yes,No,8,Yes,DSL,Month-to-month,Electronic check,69.63,559.03,No
7283-TOQGA,Female,0,No,No,46,Yes,Fiber optic,One year,Electronic check,103.9,4811.19,No
5625-VXMUO,Female,0,Yes,Yes,68,Yes,Fiber optic,Two year,Electronic check,105.56,7220.38,No
0207-KVEBI,Male,0,Yes,No,58,Yes,Fiber optic,Two year,Mailed check,109.89,6388.14,Yes
4440-VPHUD,Male,1,Yes,Yes,37,Yes,DSL,Month-to-month,Electronic check,65.26,2425.97,No
4261-UYMNV,Male,0,Yes,No,18,Yes,Fiber optic,Month-to-month,Electronic check,94.17,1696.54,Yes
3001-XMCUQ,Female,0,No,No,39,Yes,Fiber optic,One year,Bank transfer (automatic),102.78,3985.23,Yes
6042-RVHDM,Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),86.53,523.95,Yes
7889-FCIDR,Female,1,No,No,40,Yes,No,One year,Electronic check,23.6,946.93,No
5647-UVNXK,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),106.77,535.27,No
4791-ASYTW,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,106.92,106.41,No
2070-AAEMY,Male,0,No,No,30,Yes,No,Month-to-month,Credit card (automatic),20.45,609.95,Yes
1172-UGBGZ,Male,0,Yes,Yes,72,Yes,DSL,Two year,Bank transfer (automatic),69.57,5014.39,No
0886-WCDFY,Male,0,No,No,71,No,DSL,Two year,Mailed check,52.32,3710.65,No
8109-QDVON,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),98.35,97.91,No
4147-HLTJN,Male,0,No,No,3,No,No,Month-to-month,Credit card (automatic),22.91,69.03,No
3951-MUMBH,Female,0,Yes,No,29,Yes,No,One year,Electronic check,21.76,633.3,No
1519-TMXVU,Female,1,Yes,No,13,Yes,DSL,Month-to-month,Bank transfer (automatic),67.55,880.58,No
5338-YJCME,Female,0,Yes,Yes,38,Yes,DSL,One year,Electronic check,50.67,1919.74,No
8343-ISGNH,Male,0,Yes,No,59,No,DSL,Two year,Mailed check,57.11,3355.66,No
1676-EDZRP,Male,0,No,No,20,Yes,DSL,Month-to-month,Credit card (automatic),68.23,1351.61,No
2951-NVFRW,Female,0,No,No,57,No,DSL,Two year,Mailed check,52.55,2985.62,No
8766-HIAIZ,Female,0,No,No,56,Yes,DSL,Two year,Credit card (automatic),57.58,3225.51,No
1692-CPLCO,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,85.18,424.66,No
4580-PNNJR,Male,0,Yes,Yes,27,Yes,No,One year,Mailed check,23.87,642.56,No
2245-EJZYR,Female,0,Yes,No,66,Yes,No,Two year,Bank transfer (automatic),24.15,1590.95,No
1191-BUDJV,Male,0,Yes,No,60,Yes,Fiber optic,Two year,Bank transfer (automatic),97.99,5886.46,No
0127-PCEOP,Female,0,No,No,63,Yes,Fiber optic,Two year,Electronic check,85.35,5393.94,Yes
8922-SUBMI,Female,0,No,No,32,Yes,Fiber optic,One year,Credit card (automatic),101.0,3262.13,No
2386-KNFNB,Female,0,No,No,39,Yes,DSL,Month-to-month,Bank transfer (automatic),50.0,1966.68,No
2868-XPUFZ,Female,1,Yes,Yes,34,Yes,No,Month-to-month,Credit card (automatic),22.95,787.24,No
1541-LWCSR,Female,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,106.22,2664.11,Yes
5834-SFWMG,Male,0,No,No,2,Yes,No,Month-to-month,Mailed check,21.15,42.18,No
8572-QUHIM,Female,0,Yes,No,20,No,No,Month-to-month,Mailed check,22.44,444.48,No
9614-XSTVY,Female,0,No,Yes,7,Yes,DSL,Month-to-month,Electronic check,61.61,429.33,No
8118-TDPUF,Male,0,No,No,19,Yes,DSL,Month-to-month,Credit card (automatic),60.52,1146.35,No
0720-BRUVA,Male,0,Yes,Yes,56,Yes,No,Two year,Credit card (automatic),24.97,1393.33,No
9255-WYLUN,Female,0,No,No,47,Yes,DSL,One year,Mailed check,59.5,2783.81,No
9470-AELDS,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),105.22,633.71,No
4877-JOMHB,Female,0,Yes,No,61,Yes,No,One year,Electronic check,22.3,1360.43,No
2022-GAKYS,Male,0,No,No,72,Yes,Fiber optic,Two year,Credit card (automatic),94.45,6781.35,No
2586-RKMRL,Female,0,No,No,3,Yes,No,Month-to-month,Mailed check,22.36,66.47,Yes
5546-UIKHH,Male,0,No,No,22,Yes,DSL,Month-to-month,Electronic check,57.17,1262.51,Yes
0563-YGPBN,Male,0,Yes,No,43,Yes,Fiber optic,One year,Bank transfer (automatic),101.37,4343.71,No
2981-VGHUE,Male,1,No,No,63,Yes,DSL,Two year,Credit card (automatic),67.85,4269.55,No
4360-IRTAS,Male,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Mailed check,109.97,2997.06,Yes
7688-SGWQN,Female,0,Yes,No,13,Yes,No,Month-to-month,Electronic check,21.58,280.76,Yes
9652-XCWOS,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.42,102.01,Yes
8459-LRYON,Male,0,Yes,No,15,Yes,No,Month-to-month,Mailed check,23.47,350.98,No
1234-KSWFG,Female,0,Yes,No,8,Yes,DSL,Month-to-month,Mailed check,69.15,556.64,No
3514-TEQNG,Female,0,Yes,Yes,5,Yes,No,Month-to-month,Electronic check,23.72,119.7,Yes
7634-IGGIV,Male,1,No,No,32,Yes,Fiber optic,Month-to-month,Credit card (automatic),100.96,3200.85,Yes
2151-IVUXH,Male,0,Yes,Yes,36,Yes,No,One year,Bank transfer (automatic),21.56,771.03,No
2354-UPEFI,Female,0,No,No,49,Yes,DSL,Two year,Electronic check,74.84,3630.8,No
8927-LUFGI,Female,0,Yes,No,45,Yes,DSL,Month-to-month,Bank transfer (automatic),58.36,2621.04,No
9818-YERIG,Male,0,No,No,13,Yes,DSL,Month-to-month,Electronic check,72.69,944.23,No
2660-SVJAJ,Male,0,No,Yes,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.68,655.97,No
0658-MSPZX,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,Mailed check,68.47,751.39,Yes
9114-WEBER,Male,1,Yes,Yes,46,Yes,DSL,One year,Bank transfer (automatic),65.9,3019.15,No
9224-HAEHW,Female,0,Yes,Yes,2,Yes,No,Month-to-month,Mailed check,23.3,46.38,Yes
0979-DWHKH,Female,0,No,No,48,Yes,Fiber optic,Two year,Credit card (automatic),103.38,4940.99,No
8977-SLGMC,Male,1,Yes,Yes,20,Yes,DSL,Month-to-month,Mailed check,59.42,1188.05,Yes
1567-XFNCP,Female,0,Yes,Yes,65,Yes,Fiber optic,Two year,Mailed check,89.89,5865.19,No
8214-NFTFF,Female,0,Yes,Yes,25,No,DSL,One year,Mailed check,68.05,1695.73,No
6270-YSWJB,Female,0,No,Yes,9,Yes,No,Month-to-month,Mailed check,24.12,217.41,Yes
5046-FWTWG,Female,0,No,No,4,Yes,No,Month-to-month,Mailed check,24.42,97.11,No
8959-CXZTA,Male,0,Yes,No,34,Yes,DSL,One year,Mailed check,62.72,2125.88,No
2323-AAPAR,Male,0,Yes,No,20,Yes,Fiber optic,One year,Bank transfer (automatic),92.13,1830.37,No
4835-UMLBR,Male,0,Yes,Yes,63,Yes,No,Two year,Electronic check,23.53,1491.17,No
0556-FUJCE,Male,0,No,No,41,Yes,Fiber optic,One year,Bank transfer (automatic),99.21,4066.3,No
6424-YKYGW,Female,1,No,No,43,Yes,DSL,One year,Mailed check,67.39,2896.52,No
4310-TCKVN,Female,0,Yes,No,53,No,No,Two year,Mailed check,24.94,1334.81,No
6497-JOROB,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Electronic check,109.57,1094.83,Yes
0101-EJJQY,Female,0,No,No,34,Yes,No,Month-to-month,Bank transfer (automatic),20.1,680.07,Yes
0072-WGWCX,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Mailed check,102.13,101.26,No
5031-LXQQO,Male,1,No,Yes,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.53,1273.21,No
7702-CKYHR,Male,1,No,No,32,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),100.41,3188.18,Yes
6504-WPFKL,Female,1,Yes,Yes,11,Yes,No,Month-to-month,Bank transfer (automatic),24.94,276.06,No
4088-NXZBX,Male,0,Yes,Yes,67,Yes,DSL,Two year,Mailed check,73.07,4923.32,No
9140-AZTTV,Female,0,No,No,29,Yes,No,Month-to-month,Bank transfer (automatic),22.24,647.97,No
9492-ZLIUG,Male,0,Yes,Yes,23,Yes,No,Month-to-month,Credit card (automatic),22.17,513.38,No
8110-KCYFS,Female,0,No,No,1,Yes,No,Month-to-month,Credit card (automatic),22.58,22.56,No
0708-WEIBQ,Female,0,Yes,No,45,Yes,Fiber optic,Two year,Mailed check,96.36,4297.59,No
3661-WMUFA,Female,0,Yes,No,69,Yes,Fiber optic,Two year,Credit card (automatic),86.45,6018.87,No
1108-IAVHT,Female,0,Yes,No,54,Yes,Fiber optic,One year,Credit card (automatic),85.52,4593.01,No
3995-BMMWM,Male,0,No,No,20,Yes,No,Month-to-month,Bank transfer (automatic),23.11,458.02,No
8055-NJJZC,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Electronic check,23.18,208.37,Yes
1814-TRGNP,Male,0,Yes,Yes,59,Yes,No,Two year,Electronic check,20.47,1214.18,No
5500-IGPKU,Female,0,Yes,Yes,23,Yes,DSL,Month-to-month,Electronic check,65.52,1513.48,Yes
8603-SBGNP,Male,0,No,No,59,Yes,Fiber optic,Two year,Bank transfer (automatic),108.56,6372.8,No
7439-EPAQD,Female,1,Yes,No,29,Yes,DSL,One year,Mailed check,50.08,1461.1,Yes
2341-YMATV,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Electronic check,91.65,1551.22,No
4616-UEEWF,Male,0,No,No,8,Yes,DSL,Month-to-month,Credit card (automatic),54.23,429.67,No
8465-XKSEC,Male,0,No,No,72,Yes,No,Two year,Bank transfer (automatic),22.92,1645.36,No
1802-HRJRO,Male,1,No,No,26,Yes,No,Month-to-month,Electronic check,23.23,604.13,No
3794-OMYGD,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),98.43,293.26,Yes
6151-ZFDYN,Male,0,Yes,No,58,Yes,Fiber optic,Two year,Credit card (automatic),106.84,6196.97,No
4256-LREYS,Female,0,No,No,50,Yes,DSL,One year,Credit card (automatic),72.03,3579.43,No
3466-TYAQD,Male,0,No,No,30,No,DSL,Month-to-month,Mailed check,67.18,2030.14,Yes
3070-OTZDT,Female,0,No,No,67,Yes,DSL,Two year,Bank transfer (automatic),73.25,4938.12,No
9829-UXILI,Female,0,Yes,No,20,Yes,No,One year,Bank transfer (automatic),21.54,426.7,No
4382-BGTLV,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.75,1076.66,No
6036-OGGMC,Male,0,No,No,8,Yes,No,Month-to-month,Bank transfer (automatic),21.12,168.75,No
4824-UHNJR,Male,1,Yes,No,47,Yes,Fiber optic,One year,Credit card (automatic),86.71,4037.02,No
4196-JAXBB,Female,0,Yes,No,38,Yes,No,One year,Credit card (automatic),24.04,913.11,No
4023-JPYDJ,Male,1,Yes,Yes,43,Yes,No,One year,Bank transfer (automatic),23.86,1019.43,No
6756-FOLYI,Male,0,No,Yes,53,Yes,Fiber optic,Two year,Bank transfer (automatic),90.92,4831.13,No
0947-BKIIP,Male,0,Yes,No,46,Yes,Fiber optic,Two year,Mailed check,104.31,4830.39,Yes
3885-XEQOC,Male,0,Yes,Yes,64,Yes,No,Two year,Credit card (automatic),23.1,1490.19,No
5442-ZIBET,Male,0,Yes,Yes,15,Yes,No,Month-to-month,Electronic check,23.56,353.68,No
3427-FJOZO,Female,1,No,No,42,Yes,Fiber optic,Month-to-month,Credit card (automatic),88.06,3673.14,No
3671-HXQXP,Female,1,Yes,No,72,Yes,Fiber optic,Two year,Electronic check,95.63,6874.92,No
6988-XSUXN,Male,0,No,No,40,Yes,No,One year,Mailed check,23.15,921.51,No
8670-VODMO,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Electronic check,109.91,1331.61,Yes
9341-HYOHI,Male,0,No,No,56,No,DSL,Two year,Electronic check,73.72,4155.29,No
7190-OANOP,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Mailed check,92.82,184.5,No
2550-HLHHW,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),99.48,1202.09,No
7703-DWZPA,Male,0,Yes,Yes,1,Yes,DSL,Month-to-month,Bank transfer (automatic),58.24,58.11,No
3679-QQVZH,Male,0,Yes,Yes,51,Yes,No,Two year,Electronic check,22.54,1138.74,No
3267-YGSEU,Female,0,Yes,Yes,61,Yes,DSL,Two year,Electronic check,68.91,4213.11,No
7435-BNTVP,Female,1,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,22.53,22.35,No
5954-PNCNR,Female,0,No,No,72,Yes,DSL,Two year,Mailed check,70.1,5008.69,No
4336-ALPIG,Female,1,Yes,Yes,55,Yes,No,Two year,Mailed check,23.23,1279.64,No
7919-MTZVB,Female,0,No,Yes,29,Yes,Fiber optic,One year,Bank transfer (automatic),109.46,3177.01,Yes
6090-CNQAD,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Mailed check,100.79,2224.26,No
7320-ASNBD,Male,0,Yes,No,66,Yes,Fiber optic,Two year,Mailed check,109.13,7264.1,No
8888-AZJTP,Female,0,No,No,0,Yes,Fiber optic,Two year,Electronic check,109.54, ,No
9324-BKYUO,Male,1,Yes,Yes,42,Yes,No,One year,Credit card (automatic),20.37,860.92,No
7095-ECQKV,Male,0,Yes,Yes,61,Yes,No,Two year,Mailed check,23.38,1421.23,No
8578-ZGTWR,Female,0,Yes,Yes,9,Yes,No,Month-to-month,Bank transfer (automatic),23.21,208.97,Yes
0748-ORCZG,Male,0,No,No,6,Yes,No,Month-to-month,Credit card (automatic),20.5,121.95,No
0048-LJXVD,Female,0,No,No,27,Yes,DSL,Month-to-month,Credit card (automatic),67.49,1809.33,No
6144-DEVWY,Male,1,Yes,No,32,Yes,Fiber optic,One year,Electronic check,105.16,3338.92,No
4832-IYWBT,Male,0,Yes,No,31,Yes,No,Month-to-month,Electronic check,24.23,743.65,Yes
3301-NOSMK,Male,0,No,No,50,Yes,DSL,Two year,Bank transfer (automatic),59.71,2961.58,No
4622-ZQAXP,Male,0,Yes,Yes,26,Yes,No,Month-to-month,Bank transfer (automatic),20.07,516.68,No
4281-NRHME,Male,0,No,No,14,Yes,DSL,Month-to-month,Bank transfer (automatic),73.84,1035.48,No
5798-XXCLK,Male,1,No,No,45,Yes,DSL,One year,Mailed check,65.67,2933.74,No
2842-IYQPU,Female,0,Yes,No,9,Yes,DSL,Month-to-month,Mailed check,67.97,606.01,No
7813-DJLYM,Female,0,Yes,Yes,3,Yes,DSL,Month-to-month,Mailed check,52.89,157.29,Yes
4214-HOUPQ,Female,0,No,No,54,Yes,Fiber optic,Two year,Mailed check,85.59,4615.15,No
9769-UPTSX,Male,0,No,No,43,Yes,Fiber optic,One year,Credit card (automatic),85.39,3685.8,No
9967-FWOWM,Female,0,No,No,51,Yes,Fiber optic,Two year,Electronic check,97.48,4987.21,No
2201-CEZPZ,Female,0,Yes,Yes,23,Yes,No,One year,Bank transfer (automatic),20.43,467.37,No
1669-VPJVJ,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Credit card (automatic),59.25,1058.57,No
3715-ULQMA,Female,0,Yes,Yes,64,Yes,No,Two year,Bank transfer (automatic),23.61,1517.42,No
3714-OURPL,Female,0,Yes,Yes,42,Yes,Fiber optic,One year,Bank transfer (automatic),98.22,4107.01,Yes
7489-IFIJH,Male,0,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,22.29,22.31,Yes
