Order_ID,Customer_ID,Region_ID,State,City,Order_Date,Ship_Date,Ship_Mode
ORD-12045,CUST-2395,REG-04,Minnesota,Minneapolis,2024-05-14,2024-05-18,Standard Class
ORD-12046,CUST-1246,REG-03,Virginia,Richmond,2025-05-21,2025-05-23,Second Class
ORD-12047,CUST-2871,REG-03,Virginia,Richmond,2024-12-07,2024-12-11,Second Class
ORD-12048,CUST-1723,REG-02,Colorado,Denver,2024-12-11,2024-12-18,Standard Class
ORD-12049,CUST-1496,REG-01,New York,New York,2025-04-12,2025-04-12,Same Day
ORD-12050,CUST-1889,REG-03,Virginia,Richmond,2024-07-08,2024-07-10,First Class
ORD-12051,CUST-2158,REG-03,Georgia,Atlanta,2025-08-20,2025-08-25,Standard Class
ORD-12052,CUST-2449,REG-01,New Jersey,Newark,2026-05-19,2026-05-22,Second Class
ORD-12053,CUST-1570,REG-02,California,Los Angeles,2024-02-16,2024-02-20,Standard Class
ORD-12054,CUST-1249,REG-01,Massachusetts,Boston,2026-05-30,2026-06-04,Standard Class
ORD-12055,CUST-1434,REG-01,Ohio,Cleveland,2024-12-09,2024-12-15,Standard Class
ORD-12056,CUST-1341,REG-03,North Carolina,Charlotte,2026-05-11,2026-05-15,Standard Class
ORD-12057,CUST-1382,REG-04,Illinois,Chicago,2024-07-07,2024-07-12,Standard Class
ORD-12058,CUST-2492,REG-02,Colorado,Denver,2024-04-19,2024-04-24,Standard Class
ORD-12059,CUST-2778,REG-02,California,Los Angeles,2025-07-24,2025-07-29,Standard Class
ORD-12060,CUST-2838,REG-03,Georgia,Atlanta,2024-12-21,2024-12-25,Standard Class
ORD-12061,CUST-1832,REG-01,Ohio,Cleveland,2025-07-19,2025-07-23,Standard Class
ORD-12062,CUST-2360,REG-03,Texas,Austin,2024-05-20,2024-05-24,Second Class
ORD-12063,CUST-2312,REG-04,Illinois,Chicago,2026-02-20,2026-02-25,Standard Class
ORD-12064,CUST-1412,REG-01,New York,New York,2026-02-26,2026-03-02,Standard Class
ORD-12065,CUST-1432,REG-04,Michigan,Detroit,2024-06-04,2024-06-05,First Class
ORD-12066,CUST-1924,REG-03,North Carolina,Charlotte,2024-10-24,2024-10-31,Standard Class
ORD-12067,CUST-1614,REG-03,North Carolina,Charlotte,2026-05-14,2026-05-15,First Class
ORD-12068,CUST-1187,REG-01,Massachusetts,Boston,2025-09-08,2025-09-14,Standard Class
ORD-12069,CUST-2455,REG-01,Massachusetts,Boston,2024-11-23,2024-11-29,Standard Class
ORD-12070,CUST-1928,REG-02,Colorado,Denver,2025-06-29,2025-07-06,Standard Class
ORD-12071,CUST-1414,REG-02,Colorado,Denver,2025-03-02,2025-03-08,Standard Class
ORD-12072,CUST-2401,REG-03,North Carolina,Charlotte,2024-04-18,2024-04-23,Standard Class
ORD-12073,CUST-1587,REG-04,Illinois,Chicago,2024-11-03,2024-11-08,Standard Class
ORD-12074,CUST-2504,REG-04,Minnesota,Minneapolis,2024-06-07,2024-06-10,Second Class
ORD-12075,CUST-2575,REG-03,North Carolina,Charlotte,2026-04-12,2026-04-16,Second Class
ORD-12076,CUST-1151,REG-03,North Carolina,Charlotte,2024-04-30,2024-05-01,First Class
ORD-12077,CUST-2470,REG-04,Indiana,Indianapolis,2024-11-02,2024-11-07,Standard Class
ORD-12078,CUST-1061,REG-03,Georgia,Atlanta,2024-07-28,2024-08-02,Standard Class
ORD-12079,CUST-2441,REG-02,Oregon,Portland,2025-07-29,2025-08-02,Standard Class
ORD-12080,CUST-1668,REG-04,Illinois,Chicago,2025-02-11,2025-02-11,Same Day
ORD-12081,CUST-2100,REG-01,New York,New York,2026-05-31,2026-06-07,Standard Class
ORD-12082,CUST-2202,REG-03,Texas,Austin,2026-05-30,2026-06-03,Standard Class
ORD-12083,CUST-1559,REG-03,Florida,Miami,2024-04-25,2024-05-01,Standard Class
ORD-12084,CUST-1581,REG-02,Oregon,Portland,2024-01-12,2024-01-16,Standard Class
ORD-12085,CUST-2829,REG-03,Virginia,Richmond,2024-02-22,2024-02-29,Standard Class
ORD-12086,CUST-2289,REG-03,Virginia,Richmond,2026-05-05,2026-05-11,Standard Class
ORD-12087,CUST-1412,REG-01,New York,New York,2025-04-08,2025-04-12,Standard Class
ORD-12088,CUST-1248,REG-01,New Jersey,Newark,2024-06-28,2024-06-30,First Class
ORD-12089,CUST-1943,REG-04,Wisconsin,Milwaukee,2024-02-06,2024-02-11,Standard Class
ORD-12090,CUST-1545,REG-04,Illinois,Chicago,2025-02-15,2025-02-22,Standard Class
ORD-12091,CUST-1043,REG-01,Pennsylvania,Philadelphia,2024-10-13,2024-10-16,Second Class
ORD-12092,CUST-1511,REG-03,North Carolina,Charlotte,2024-12-17,2024-12-18,First Class
ORD-12093,CUST-2789,REG-02,Arizona,Phoenix,2024-06-26,2024-07-03,Standard Class
ORD-12094,CUST-2520,REG-03,Florida,Miami,2024-07-18,2024-07-21,Second Class
ORD-12095,CUST-2047,REG-02,Oregon,Portland,2024-11-30,2024-12-04,Standard Class
ORD-12096,CUST-2607,REG-03,Texas,Houston,2024-05-15,2024-05-19,Standard Class
ORD-12097,CUST-1595,REG-02,Washington,Seattle,2025-02-23,2025-02-26,Second Class
ORD-12098,CUST-1824,REG-01,Ohio,Cleveland,2024-08-28,2024-09-03,Standard Class
ORD-12099,CUST-1460,REG-02,Colorado,Denver,2026-03-10,2026-03-16,Standard Class
ORD-12100,CUST-1123,REG-02,California,Los Angeles,2026-01-20,2026-01-24,Second Class
ORD-12101,CUST-1388,REG-04,Michigan,Detroit,2024-04-26,2024-05-02,Standard Class
ORD-12102,CUST-2696,REG-02,California,Los Angeles,2024-03-24,2024-03-30,Standard Class
ORD-12103,CUST-1960,REG-04,Minnesota,Minneapolis,2024-02-24,2024-02-28,Standard Class
ORD-12104,CUST-1380,REG-04,Illinois,Chicago,2026-04-22,2026-04-28,Standard Class
ORD-12105,CUST-1291,REG-04,Michigan,Detroit,2024-07-30,2024-08-01,First Class
ORD-12106,CUST-1312,REG-03,Virginia,Richmond,2026-02-12,2026-02-13,First Class
ORD-12107,CUST-1484,REG-04,Wisconsin,Milwaukee,2024-07-03,2024-07-05,First Class
ORD-12108,CUST-1195,REG-02,Oregon,Portland,2025-06-01,2025-06-01,Same Day
ORD-12109,CUST-1514,REG-04,Minnesota,Minneapolis,2025-01-20,2025-01-26,Standard Class
ORD-12110,CUST-2853,REG-03,Virginia,Richmond,2025-01-06,2025-01-09,Second Class
ORD-12111,CUST-2758,REG-02,Arizona,Phoenix,2024-01-27,2024-02-03,Standard Class
ORD-12112,CUST-2602,REG-04,Michigan,Detroit,2024-02-01,2024-02-05,Standard Class
ORD-12113,CUST-2277,REG-01,New York,New York,2024-07-23,2024-07-27,Second Class
ORD-12114,CUST-2593,REG-04,Illinois,Chicago,2025-07-29,2025-08-02,Standard Class
ORD-12115,CUST-1637,REG-01,New York,New York,2025-01-19,2025-01-24,Standard Class
ORD-12116,CUST-1367,REG-04,Illinois,Chicago,2024-01-09,2024-01-15,Standard Class
ORD-12117,CUST-2618,REG-02,Washington,Seattle,2026-05-20,2026-05-27,Standard Class
ORD-12118,CUST-1043,REG-01,Pennsylvania,Philadelphia,2024-02-17,2024-02-19,Second Class
ORD-12119,CUST-2835,REG-02,Washington,Seattle,2026-05-06,2026-05-07,First Class
ORD-12120,CUST-2349,REG-04,Minnesota,Minneapolis,2024-01-22,2024-01-28,Standard Class
ORD-12121,CUST-2978,REG-04,Michigan,Detroit,2024-06-10,2024-06-10,Same Day
ORD-12122,CUST-2155,REG-04,Minnesota,Minneapolis,2024-06-12,2024-06-17,Standard Class
ORD-12123,CUST-2675,REG-02,Colorado,Denver,2024-05-11,2024-05-15,Standard Class
ORD-12124,CUST-2259,REG-02,California,San Francisco,2025-06-08,2025-06-13,Standard Class
ORD-12125,CUST-1605,REG-01,Pennsylvania,Philadelphia,2024-11-04,2024-11-10,Standard Class
ORD-12126,CUST-1805,REG-02,Washington,Seattle,2024-06-29,2024-07-06,Standard Class
ORD-12127,CUST-2063,REG-03,Texas,Austin,2025-04-28,2025-04-28,Same Day
ORD-12128,CUST-1695,REG-02,Colorado,Denver,2025-10-10,2025-10-15,Standard Class
ORD-12129,CUST-1354,REG-02,Arizona,Phoenix,2026-04-27,2026-05-01,Standard Class
ORD-12130,CUST-2670,REG-04,Illinois,Chicago,2024-03-29,2024-03-31,First Class
ORD-12131,CUST-1772,REG-02,Oregon,Portland,2024-05-15,2024-05-19,Second Class
ORD-12132,CUST-2208,REG-04,Minnesota,Minneapolis,2025-01-04,2025-01-08,Standard Class
ORD-12133,CUST-1423,REG-01,Pennsylvania,Philadelphia,2024-06-07,2024-06-13,Standard Class
ORD-12134,CUST-2884,REG-03,Texas,Austin,2024-02-12,2024-02-13,First Class
ORD-12135,CUST-2907,REG-01,New York,New York,2024-09-16,2024-09-23,Standard Class
ORD-12136,CUST-2076,REG-04,Minnesota,Minneapolis,2024-11-30,2024-12-05,Standard Class
ORD-12137,CUST-1711,REG-03,Texas,Austin,2024-07-21,2024-07-25,Standard Class
ORD-12138,CUST-1625,REG-04,Illinois,Chicago,2024-10-14,2024-10-20,Standard Class
ORD-12139,CUST-2246,REG-01,Pennsylvania,Philadelphia,2025-05-03,2025-05-08,Standard Class
ORD-12140,CUST-2562,REG-04,Minnesota,Minneapolis,2024-11-23,2024-11-28,Standard Class
ORD-12141,CUST-1720,REG-03,North Carolina,Charlotte,2024-10-19,2024-10-25,Standard Class
ORD-12142,CUST-2537,REG-03,Virginia,Richmond,2024-02-10,2024-02-14,Standard Class
ORD-12143,CUST-1308,REG-02,California,Los Angeles,2024-04-07,2024-04-12,Standard Class
ORD-12144,CUST-1440,REG-03,North Carolina,Charlotte,2024-08-18,2024-08-24,Standard Class
ORD-12145,CUST-2532,REG-03,North Carolina,Charlotte,2025-11-20,2025-11-25,Standard Class
ORD-12146,CUST-1619,REG-01,New York,New York,2024-11-02,2024-11-06,Standard Class
ORD-12147,CUST-2042,REG-01,Ohio,Cleveland,2024-04-18,2024-04-22,Standard Class
ORD-12148,CUST-1510,REG-03,Virginia,Richmond,2025-01-19,2025-01-21,Second Class
ORD-12149,CUST-2290,REG-01,Ohio,Cleveland,2026-05-16,2026-05-20,Standard Class
ORD-12150,CUST-1795,REG-01,Massachusetts,Boston,2024-11-04,2024-11-10,Standard Class
ORD-12151,CUST-2263,REG-02,California,Los Angeles,2024-04-15,2024-04-22,Standard Class
ORD-12152,CUST-1235,REG-02,California,San Francisco,2025-02-25,2025-02-27,First Class
ORD-12153,CUST-1398,REG-04,Wisconsin,Milwaukee,2025-06-25,2025-07-02,Standard Class
ORD-12154,CUST-1052,REG-03,Texas,Houston,2026-01-21,2026-01-27,Standard Class
ORD-12155,CUST-2120,REG-04,Michigan,Detroit,2024-01-05,2024-01-09,Standard Class
ORD-12156,CUST-2176,REG-01,Massachusetts,Boston,2024-01-29,2024-02-03,Standard Class
ORD-12157,CUST-1849,REG-01,Massachusetts,Boston,2024-03-11,2024-03-16,Standard Class
ORD-12158,CUST-2471,REG-02,Oregon,Portland,2025-01-30,2025-02-04,Standard Class
ORD-12159,CUST-2197,REG-01,Ohio,Cleveland,2026-01-26,2026-02-02,Standard Class
ORD-12160,CUST-1953,REG-02,California,San Francisco,2025-01-24,2025-01-29,Standard Class
ORD-12161,CUST-2008,REG-04,Illinois,Chicago,2024-08-16,2024-08-22,Standard Class
ORD-12162,CUST-2318,REG-01,New York,New York,2024-02-12,2024-02-14,First Class
ORD-12163,CUST-1012,REG-02,Arizona,Phoenix,2024-04-07,2024-04-11,Standard Class
ORD-12164,CUST-2358,REG-04,Minnesota,Minneapolis,2024-04-18,2024-04-25,Standard Class
ORD-12165,CUST-2511,REG-01,New York,New York,2024-03-23,2024-03-24,First Class
ORD-12166,CUST-1114,REG-04,Illinois,Chicago,2025-12-24,2025-12-28,Second Class
ORD-12167,CUST-1092,REG-04,Wisconsin,Milwaukee,2024-08-22,2024-08-25,Second Class
ORD-12168,CUST-1728,REG-04,Michigan,Detroit,2025-03-10,2025-03-14,Second Class
ORD-12169,CUST-2302,REG-02,Oregon,Portland,2025-02-13,2025-02-20,Standard Class
ORD-12170,CUST-1333,REG-04,Wisconsin,Milwaukee,2024-05-21,2024-05-26,Standard Class
ORD-12171,CUST-1984,REG-04,Illinois,Chicago,2024-12-14,2024-12-20,Standard Class
ORD-12172,CUST-1896,REG-04,Indiana,Indianapolis,2024-09-20,2024-09-24,Standard Class
ORD-12173,CUST-2315,REG-04,Michigan,Detroit,2025-05-21,2025-05-26,Standard Class
ORD-12174,CUST-1419,REG-02,Arizona,Phoenix,2024-04-08,2024-04-12,Second Class
ORD-12175,CUST-2498,REG-04,Minnesota,Minneapolis,2025-01-25,2025-02-01,Standard Class
ORD-12176,CUST-2782,REG-01,Pennsylvania,Philadelphia,2024-05-26,2024-05-30,Standard Class
ORD-12177,CUST-1438,REG-03,Florida,Miami,2025-01-13,2025-01-15,First Class
ORD-12178,CUST-2252,REG-04,Illinois,Chicago,2026-01-10,2026-01-16,Standard Class
ORD-12179,CUST-1483,REG-04,Minnesota,Minneapolis,2024-04-03,2024-04-09,Standard Class
ORD-12180,CUST-1949,REG-04,Michigan,Detroit,2024-03-31,2024-04-02,First Class
ORD-12181,CUST-1145,REG-01,New Jersey,Newark,2024-07-06,2024-07-07,First Class
ORD-12182,CUST-2098,REG-04,Michigan,Detroit,2025-04-01,2025-04-06,Standard Class
ORD-12183,CUST-2387,REG-02,Oregon,Portland,2024-06-03,2024-06-09,Standard Class
ORD-12184,CUST-1691,REG-02,Colorado,Denver,2024-03-10,2024-03-14,Standard Class
ORD-12185,CUST-1984,REG-04,Illinois,Chicago,2025-03-22,2025-03-24,Second Class
ORD-12186,CUST-1660,REG-01,Ohio,Cleveland,2025-08-25,2025-09-01,Standard Class
ORD-12187,CUST-2545,REG-04,Indiana,Indianapolis,2025-06-13,2025-06-20,Standard Class
ORD-12188,CUST-1311,REG-02,Colorado,Denver,2026-05-19,2026-05-23,Standard Class
ORD-12189,CUST-2492,REG-02,Colorado,Denver,2024-02-16,2024-02-21,Standard Class
ORD-12190,CUST-1925,REG-02,California,Los Angeles,2024-12-16,2024-12-22,Standard Class
ORD-12191,CUST-1144,REG-03,North Carolina,Charlotte,2024-04-24,2024-04-26,First Class
ORD-12192,CUST-1197,REG-01,Massachusetts,Boston,2024-04-15,2024-04-19,Standard Class
ORD-12193,CUST-1705,REG-04,Minnesota,Minneapolis,2024-03-17,2024-03-24,Standard Class
ORD-12194,CUST-1810,REG-03,Texas,Houston,2024-08-11,2024-08-17,Standard Class
ORD-12195,CUST-1658,REG-04,Illinois,Chicago,2024-05-31,2024-06-06,Standard Class
ORD-12196,CUST-1040,REG-04,Illinois,Chicago,2025-09-29,2025-10-03,Standard Class
ORD-12197,CUST-1443,REG-04,Michigan,Detroit,2025-08-22,2025-08-29,Standard Class
ORD-12198,CUST-2637,REG-02,California,Los Angeles,2025-02-24,2025-02-26,Second Class
ORD-12199,CUST-2000,REG-01,Pennsylvania,Philadelphia,2024-06-01,2024-06-08,Standard Class
ORD-12200,CUST-1179,REG-01,Massachusetts,Boston,2024-03-14,2024-03-19,Standard Class
ORD-12201,CUST-1964,REG-04,Wisconsin,Milwaukee,2025-11-15,2025-11-21,Standard Class
ORD-12202,CUST-2314,REG-04,Wisconsin,Milwaukee,2025-02-25,2025-03-04,Standard Class
ORD-12203,CUST-1573,REG-04,Minnesota,Minneapolis,2024-02-14,2024-02-21,Standard Class
ORD-12204,CUST-2157,REG-02,California,Los Angeles,2025-01-13,2025-01-15,First Class
ORD-12205,CUST-2107,REG-01,Massachusetts,Boston,2024-08-06,2024-08-11,Standard Class
ORD-12206,CUST-2317,REG-01,New Jersey,Newark,2024-01-19,2024-01-20,First Class
ORD-12207,CUST-2312,REG-04,Illinois,Chicago,2025-01-18,2025-01-20,First Class
ORD-12208,CUST-2969,REG-04,Michigan,Detroit,2024-02-25,2024-03-01,Standard Class
ORD-12209,CUST-2280,REG-01,Pennsylvania,Philadelphia,2024-04-17,2024-04-20,Second Class
ORD-12210,CUST-2502,REG-04,Michigan,Detroit,2025-05-31,2025-06-01,First Class
ORD-12211,CUST-1625,REG-04,Illinois,Chicago,2024-12-04,2024-12-08,Standard Class
ORD-12212,CUST-1905,REG-02,Arizona,Phoenix,2024-01-12,2024-01-19,Standard Class
ORD-12213,CUST-2023,REG-01,Pennsylvania,Philadelphia,2024-03-29,2024-04-01,Second Class
ORD-12214,CUST-1913,REG-03,Georgia,Atlanta,2025-08-23,2025-08-27,Standard Class
ORD-12215,CUST-1539,REG-03,Texas,Austin,2025-12-10,2025-12-16,Standard Class
ORD-12216,CUST-2417,REG-01,Massachusetts,Boston,2026-05-07,2026-05-11,Second Class
ORD-12217,CUST-1021,REG-04,Wisconsin,Milwaukee,2024-03-01,2024-03-03,First Class
ORD-12218,CUST-2304,REG-04,Minnesota,Minneapolis,2024-07-05,2024-07-11,Standard Class
ORD-12219,CUST-2203,REG-02,California,Los Angeles,2025-07-01,2025-07-04,Second Class
ORD-12220,CUST-2869,REG-04,Wisconsin,Milwaukee,2024-12-09,2024-12-13,Standard Class
ORD-12221,CUST-1159,REG-02,Arizona,Phoenix,2026-05-16,2026-05-18,Second Class
ORD-12222,CUST-2316,REG-01,Massachusetts,Boston,2024-05-26,2024-05-31,Standard Class
ORD-12223,CUST-2636,REG-04,Indiana,Indianapolis,2025-08-06,2025-08-10,Standard Class
ORD-12224,CUST-1335,REG-02,Oregon,Portland,2024-02-04,2024-02-07,Second Class
ORD-12225,CUST-2101,REG-01,New Jersey,Newark,2024-01-27,2024-01-31,Standard Class
ORD-12226,CUST-1441,REG-04,Michigan,Detroit,2024-06-29,2024-07-05,Standard Class
ORD-12227,CUST-1437,REG-04,Indiana,Indianapolis,2024-11-27,2024-11-29,First Class
ORD-12228,CUST-1724,REG-04,Minnesota,Minneapolis,2025-04-30,2025-05-03,Second Class
ORD-12229,CUST-1796,REG-02,Washington,Seattle,2024-09-24,2024-09-26,Second Class
ORD-12230,CUST-2915,REG-04,Wisconsin,Milwaukee,2025-01-14,2025-01-18,Standard Class
ORD-12231,CUST-1433,REG-04,Michigan,Detroit,2024-10-08,2024-10-10,Second Class
ORD-12232,CUST-2102,REG-03,Georgia,Atlanta,2025-05-29,2025-06-02,Standard Class
ORD-12233,CUST-1943,REG-04,Wisconsin,Milwaukee,2024-05-25,2024-06-01,Standard Class
ORD-12234,CUST-1562,REG-04,Minnesota,Minneapolis,2024-10-31,2024-11-04,Standard Class
ORD-12235,CUST-2628,REG-01,Ohio,Cleveland,2024-04-23,2024-04-30,Standard Class
ORD-12236,CUST-1197,REG-01,Massachusetts,Boston,2026-03-12,2026-03-17,Standard Class
ORD-12237,CUST-1945,REG-01,Massachusetts,Boston,2024-03-11,2024-03-13,Second Class
ORD-12238,CUST-2232,REG-04,Indiana,Indianapolis,2024-03-31,2024-04-01,First Class
ORD-12239,CUST-1690,REG-01,Massachusetts,Boston,2024-07-23,2024-07-23,Same Day
ORD-12240,CUST-2592,REG-03,Virginia,Richmond,2024-06-05,2024-06-11,Standard Class
ORD-12241,CUST-1239,REG-01,Pennsylvania,Philadelphia,2024-12-05,2024-12-09,Second Class
ORD-12242,CUST-2359,REG-03,North Carolina,Charlotte,2024-02-08,2024-02-13,Standard Class
ORD-12243,CUST-2633,REG-01,New Jersey,Newark,2025-01-25,2025-02-01,Standard Class
ORD-12244,CUST-1867,REG-02,California,Los Angeles,2024-11-03,2024-11-07,Standard Class
ORD-12245,CUST-1348,REG-01,New York,New York,2024-05-19,2024-05-24,Standard Class
ORD-12246,CUST-1406,REG-01,Ohio,Cleveland,2025-01-27,2025-01-31,Standard Class
ORD-12247,CUST-1578,REG-02,California,Los Angeles,2024-01-19,2024-01-23,Standard Class
ORD-12248,CUST-2699,REG-01,Ohio,Cleveland,2024-01-06,2024-01-08,Second Class
ORD-12249,CUST-1871,REG-02,California,Los Angeles,2024-07-10,2024-07-15,Standard Class
ORD-12250,CUST-1046,REG-02,California,San Francisco,2025-11-25,2025-12-01,Standard Class
ORD-12251,CUST-2046,REG-04,Indiana,Indianapolis,2024-03-17,2024-03-21,Second Class
ORD-12252,CUST-2354,REG-03,Texas,Houston,2024-07-09,2024-07-10,First Class
ORD-12253,CUST-2874,REG-04,Michigan,Detroit,2024-10-27,2024-10-31,Standard Class
ORD-12254,CUST-1365,REG-04,Wisconsin,Milwaukee,2024-05-27,2024-06-01,Standard Class
ORD-12255,CUST-1602,REG-03,Virginia,Richmond,2025-09-16,2025-09-20,Standard Class
ORD-12256,CUST-2125,REG-04,Indiana,Indianapolis,2024-02-27,2024-03-05,Standard Class
ORD-12257,CUST-2661,REG-04,Wisconsin,Milwaukee,2024-04-12,2024-04-17,Standard Class
ORD-12258,CUST-1706,REG-03,Texas,Austin,2024-10-27,2024-10-27,Same Day
ORD-12259,CUST-2089,REG-02,California,Los Angeles,2024-01-30,2024-01-31,First Class
ORD-12260,CUST-2078,REG-02,Colorado,Denver,2026-01-26,2026-02-01,Standard Class
ORD-12261,CUST-1008,REG-01,Ohio,Cleveland,2024-10-12,2024-10-12,Same Day
ORD-12262,CUST-2437,REG-02,Colorado,Denver,2024-11-27,2024-12-03,Standard Class
ORD-12263,CUST-2298,REG-02,California,San Francisco,2025-04-29,2025-05-04,Standard Class
ORD-12264,CUST-2430,REG-02,Colorado,Denver,2026-05-28,2026-06-04,Standard Class
ORD-12265,CUST-2569,REG-02,California,San Francisco,2024-09-25,2024-10-01,Standard Class
ORD-12266,CUST-2774,REG-04,Wisconsin,Milwaukee,2024-10-11,2024-10-16,Standard Class
ORD-12267,CUST-2035,REG-02,California,Los Angeles,2024-08-16,2024-08-23,Standard Class
ORD-12268,CUST-2788,REG-04,Illinois,Chicago,2025-01-14,2025-01-16,Second Class
ORD-12269,CUST-2563,REG-03,North Carolina,Charlotte,2025-10-30,2025-11-06,Standard Class
ORD-12270,CUST-1587,REG-04,Illinois,Chicago,2024-03-14,2024-03-14,Same Day
ORD-12271,CUST-1794,REG-01,New York,New York,2024-04-06,2024-04-06,Same Day
ORD-12272,CUST-1755,REG-01,Ohio,Cleveland,2025-04-03,2025-04-10,Standard Class
ORD-12273,CUST-2090,REG-01,Massachusetts,Boston,2024-11-09,2024-11-13,Standard Class
ORD-12274,CUST-2708,REG-02,Washington,Seattle,2024-01-10,2024-01-12,Second Class
ORD-12275,CUST-1234,REG-04,Indiana,Indianapolis,2024-07-29,2024-08-04,Standard Class
ORD-12276,CUST-1025,REG-04,Illinois,Chicago,2024-02-18,2024-02-20,First Class
ORD-12277,CUST-1716,REG-03,Georgia,Atlanta,2025-05-19,2025-05-23,Standard Class
ORD-12278,CUST-1444,REG-01,Ohio,Cleveland,2026-05-13,2026-05-18,Standard Class
ORD-12279,CUST-1852,REG-02,California,San Francisco,2024-02-07,2024-02-14,Standard Class
ORD-12280,CUST-1372,REG-04,Michigan,Detroit,2024-05-26,2024-05-30,Standard Class
ORD-12281,CUST-2518,REG-02,Washington,Seattle,2024-07-03,2024-07-05,Second Class
ORD-12282,CUST-1654,REG-03,Virginia,Richmond,2025-07-31,2025-08-04,Standard Class
ORD-12283,CUST-2669,REG-01,Ohio,Cleveland,2024-06-23,2024-06-29,Standard Class
ORD-12284,CUST-2513,REG-01,New York,New York,2024-10-09,2024-10-13,Standard Class
ORD-12285,CUST-1136,REG-01,New Jersey,Newark,2025-09-16,2025-09-23,Standard Class
ORD-12286,CUST-1243,REG-03,Florida,Miami,2024-11-11,2024-11-16,Standard Class
ORD-12287,CUST-1042,REG-03,Texas,Houston,2025-04-23,2025-04-30,Standard Class
ORD-12288,CUST-1969,REG-04,Indiana,Indianapolis,2024-04-28,2024-05-04,Standard Class
ORD-12289,CUST-1926,REG-04,Minnesota,Minneapolis,2025-05-14,2025-05-21,Standard Class
ORD-12290,CUST-2169,REG-02,California,Los Angeles,2024-11-07,2024-11-08,First Class
ORD-12291,CUST-1400,REG-02,Colorado,Denver,2026-04-17,2026-04-21,Second Class
ORD-12292,CUST-1766,REG-04,Wisconsin,Milwaukee,2024-10-25,2024-10-28,Second Class
ORD-12293,CUST-2905,REG-04,Illinois,Chicago,2025-09-25,2025-09-28,Second Class
ORD-12294,CUST-1130,REG-03,Texas,Houston,2024-07-24,2024-07-29,Standard Class
ORD-12295,CUST-2539,REG-01,New Jersey,Newark,2024-06-14,2024-06-18,Standard Class
ORD-12296,CUST-2854,REG-04,Wisconsin,Milwaukee,2025-07-20,2025-07-27,Standard Class
ORD-12297,CUST-2353,REG-03,Georgia,Atlanta,2024-04-14,2024-04-15,First Class
ORD-12298,CUST-2666,REG-01,New York,New York,2024-07-06,2024-07-12,Standard Class
ORD-12299,CUST-2792,REG-01,Pennsylvania,Philadelphia,2024-07-03,2024-07-09,Standard Class
ORD-12300,CUST-2962,REG-04,Minnesota,Minneapolis,2024-07-23,2024-07-27,Standard Class
ORD-12301,CUST-1007,REG-01,Pennsylvania,Philadelphia,2025-02-10,2025-02-14,Standard Class
ORD-12302,CUST-1068,REG-02,Colorado,Denver,2025-08-17,2025-08-24,Standard Class
ORD-12303,CUST-2220,REG-04,Illinois,Chicago,2024-05-18,2024-05-20,First Class
ORD-12304,CUST-2715,REG-01,New York,New York,2024-05-01,2024-05-05,Second Class
ORD-12305,CUST-1300,REG-04,Illinois,Chicago,2024-03-23,2024-03-28,Standard Class
ORD-12306,CUST-1690,REG-01,Massachusetts,Boston,2024-09-09,2024-09-14,Standard Class
ORD-12307,CUST-1222,REG-04,Wisconsin,Milwaukee,2026-05-15,2026-05-22,Standard Class
ORD-12308,CUST-2081,REG-04,Wisconsin,Milwaukee,2024-03-31,2024-04-02,First Class
ORD-12309,CUST-1917,REG-04,Wisconsin,Milwaukee,2025-12-11,2025-12-11,Same Day
